step,mode,key,value,timestamp
1900,train,Transformation_Loss,0.00027566091739572585,2025-04-29T22:41:49.974435
1900,train,Rotation_Loss,0.6956026554107666,2025-04-29T22:41:49.974435
2000,train,Point_l2_Loss,0.0004994270275346935,2025-04-29T22:42:54.382682
2000,train,Transformation_Loss,0.00033964053727686405,2025-04-29T22:42:54.382682
2000,train,Rotation_Loss,0.8503153324127197,2025-04-29T22:42:54.382682
2000,val,Point_l2_Loss,0.0009087103535421193,2025-04-29T22:42:55.496134
2000,val,Transformation_Loss,0.0009487023809924722,2025-04-29T22:42:55.496134
2000,val,Rotation_Loss,1.006318312883377,2025-04-29T22:42:55.496134
2100,train,Point_l2_Loss,0.0007101601222530007,2025-04-29T22:44:07.447585
2100,train,Transformation_Loss,0.0005990841891616583,2025-04-29T22:44:07.447585
2100,train,Rotation_Loss,1.3699049949645996,2025-04-29T22:44:07.447585
2200,train,Point_l2_Loss,0.0006351512274704874,2025-04-29T22:45:12.169855
2200,train,Transformation_Loss,0.0008646647329442203,2025-04-29T22:45:12.169855
2200,train,Rotation_Loss,1.5609488487243652,2025-04-29T22:45:12.169855
2300,train,Point_l2_Loss,0.0004995864583179355,2025-04-29T22:46:20.354962
2300,train,Transformation_Loss,0.0008534761145710945,2025-04-29T22:46:20.354962
2300,train,Rotation_Loss,1.1268696784973145,2025-04-29T22:46:20.354962
2400,train,Point_l2_Loss,0.00038681807927787304,2025-04-29T22:47:22.835349
2400,train,Transformation_Loss,0.0002567813789937645,2025-04-29T22:47:22.835349
2400,train,Rotation_Loss,0.7715499401092529,2025-04-29T22:47:22.835349
2500,train,Point_l2_Loss,0.0003768507740460336,2025-04-29T22:48:29.883234
2500,train,Transformation_Loss,0.00019951867579948157,2025-04-29T22:48:29.883234
2500,train,Rotation_Loss,0.6899846792221069,2025-04-29T22:48:29.883234
2500,val,Point_l2_Loss,0.0005496689642313868,2025-04-29T22:48:31.064615
2500,val,Transformation_Loss,0.000448339618742466,2025-04-29T22:48:31.064615
2500,val,Rotation_Loss,0.8521219551563263,2025-04-29T22:48:31.064615
2600,train,Point_l2_Loss,0.0004439948534127325,2025-04-29T22:49:40.939364
2600,train,Transformation_Loss,0.00032176938839256763,2025-04-29T22:49:40.939364
2600,train,Rotation_Loss,0.8409386873245239,2025-04-29T22:49:40.939364
2700,train,Point_l2_Loss,0.0006455922848545015,2025-04-29T22:50:44.132415
2700,train,Transformation_Loss,0.0005391327431425452,2025-04-29T22:50:44.132415
2700,train,Rotation_Loss,1.016609787940979,2025-04-29T22:50:44.132415
2800,train,Point_l2_Loss,0.0005264485953375697,2025-04-29T22:51:51.466700
2800,train,Transformation_Loss,0.0007911901921033859,2025-04-29T22:51:51.466700
2800,train,Rotation_Loss,1.1800339221954346,2025-04-29T22:51:51.466700
2900,train,Point_l2_Loss,0.00047385605284944177,2025-04-29T22:52:55.463988
2900,train,Transformation_Loss,0.00044927827548235655,2025-04-29T22:52:55.463988
2900,train,Rotation_Loss,1.1738663911819458,2025-04-29T22:52:55.463988
3000,train,Point_l2_Loss,0.0005153467645868659,2025-04-29T22:54:02.894169
3000,train,Transformation_Loss,0.00046797929098829627,2025-04-29T22:54:02.894169
3000,train,Rotation_Loss,0.9013118743896484,2025-04-29T22:54:02.894169
3000,val,Point_l2_Loss,0.0005237838311586529,2025-04-29T22:54:03.991431
3000,val,Transformation_Loss,0.0004805538585060276,2025-04-29T22:54:03.991431
3000,val,Rotation_Loss,0.8056302756071091,2025-04-29T22:54:03.991431
3100,train,Point_l2_Loss,0.0006621803040616214,2025-04-29T22:55:13.478601
3100,train,Transformation_Loss,0.0012326501309871674,2025-04-29T22:55:13.478601
3100,train,Rotation_Loss,1.471606969833374,2025-04-29T22:55:13.478601
3200,train,Point_l2_Loss,0.00038655498065054417,2025-04-29T22:56:20.099779
3200,train,Transformation_Loss,0.0004807407676707953,2025-04-29T22:56:20.099779
3200,train,Rotation_Loss,0.7505518198013306,2025-04-29T22:56:20.099779
3300,train,Point_l2_Loss,0.0003058701695408672,2025-04-29T22:57:25.731313
3300,train,Transformation_Loss,0.00013460319314617664,2025-04-29T22:57:25.731313
3300,train,Rotation_Loss,0.40317773818969727,2025-04-29T22:57:25.731313
3400,train,Point_l2_Loss,0.0003545685322023928,2025-04-29T22:58:30.253056
3400,train,Transformation_Loss,0.0003673402243293822,2025-04-29T22:58:30.253056
3400,train,Rotation_Loss,0.7857184410095215,2025-04-29T22:58:30.253056
3500,train,Point_l2_Loss,0.00046199801727198064,2025-04-29T22:59:36.888787
3500,train,Transformation_Loss,0.00046082952758297324,2025-04-29T22:59:36.888787
3500,train,Rotation_Loss,1.1143395900726318,2025-04-29T22:59:36.888787
3500,val,Point_l2_Loss,0.00039563249156344683,2025-04-29T22:59:37.903057
3500,val,Transformation_Loss,0.00041568522283341736,2025-04-29T22:59:37.903057
3500,val,Rotation_Loss,0.7434423863887787,2025-04-29T22:59:37.903057
3600,train,Point_l2_Loss,0.00036674016155302525,2025-04-29T23:00:47.009617
3600,train,Transformation_Loss,0.00041938602225854993,2025-04-29T23:00:47.009617
3600,train,Rotation_Loss,0.8327319622039795,2025-04-29T23:00:47.009617
3700,train,Point_l2_Loss,0.0004560934321489185,2025-04-29T23:01:52.595247
3700,train,Transformation_Loss,0.0003263091202825308,2025-04-29T23:01:52.595247
3700,train,Rotation_Loss,0.37843990325927734,2025-04-29T23:01:52.595247
3800,train,Point_l2_Loss,0.0003269326116424054,2025-04-29T23:02:58.692288
3800,train,Transformation_Loss,0.0003586178063414991,2025-04-29T23:02:58.692288
3800,train,Rotation_Loss,0.8358561396598816,2025-04-29T23:02:58.692288
3900,train,Point_l2_Loss,0.0003947245131712407,2025-04-29T23:04:04.356745
3900,train,Transformation_Loss,0.00024134927662089467,2025-04-29T23:04:04.356745
3900,train,Rotation_Loss,0.892025351524353,2025-04-29T23:04:04.356745
4000,train,Point_l2_Loss,0.00023318809689953923,2025-04-29T23:05:09.560556
4000,train,Transformation_Loss,0.00011823969543911517,2025-04-29T23:05:09.560556
4000,train,Rotation_Loss,0.170235276222229,2025-04-29T23:05:09.560556
4000,val,Point_l2_Loss,0.0003490191782475449,2025-04-29T23:05:10.901399
4000,val,Transformation_Loss,0.0003203400192433037,2025-04-29T23:05:10.901399
4000,val,Rotation_Loss,0.6143231868743897,2025-04-29T23:05:10.901399
4100,train,Point_l2_Loss,0.00032473463215865195,2025-04-29T23:06:20.638726
4100,train,Transformation_Loss,0.00019540006178431213,2025-04-29T23:06:20.638726
4100,train,Rotation_Loss,0.32036057114601135,2025-04-29T23:06:20.638726
4200,train,Point_l2_Loss,0.000263715599430725,2025-04-29T23:07:25.697724
4200,train,Transformation_Loss,0.0003881955926772207,2025-04-29T23:07:25.697724
4200,train,Rotation_Loss,0.47390973567962646,2025-04-29T23:07:25.697724
4300,train,Point_l2_Loss,0.00021117017604410648,2025-04-29T23:08:33.610993
4300,train,Transformation_Loss,0.0005034749628975987,2025-04-29T23:08:33.610993
4300,train,Rotation_Loss,0.3946516513824463,2025-04-29T23:08:33.610993
4400,train,Point_l2_Loss,0.00026606451137922704,2025-04-29T23:09:38.841499
4400,train,Transformation_Loss,0.00020358656183816493,2025-04-29T23:09:38.841499
4400,train,Rotation_Loss,0.6420596837997437,2025-04-29T23:09:38.841499
4500,train,Point_l2_Loss,0.00021354597993195057,2025-04-29T23:10:45.079953
4500,train,Transformation_Loss,0.00011286473454674706,2025-04-29T23:10:45.079953
4500,train,Rotation_Loss,0.37634190917015076,2025-04-29T23:10:45.079953
4500,val,Point_l2_Loss,0.0004640048515284434,2025-04-29T23:10:46.058061
4500,val,Transformation_Loss,0.00047904286329867316,2025-04-29T23:10:46.058061
4500,val,Rotation_Loss,0.4837890177965164,2025-04-29T23:10:46.058061
4600,train,Point_l2_Loss,0.0003509112575557083,2025-04-29T23:11:53.949391
4600,train,Transformation_Loss,0.0006546113872900605,2025-04-29T23:11:53.949391
4600,train,Rotation_Loss,1.1796579360961914,2025-04-29T23:11:53.949391
4700,train,Point_l2_Loss,0.0003666854463517666,2025-04-29T23:12:59.762049
4700,train,Transformation_Loss,0.0005616148700937629,2025-04-29T23:12:59.762049
4700,train,Rotation_Loss,0.6209692358970642,2025-04-29T23:12:59.762049
4800,train,Point_l2_Loss,0.00047234678640961647,2025-04-29T23:14:04.894927
4800,train,Transformation_Loss,0.0008653444238007069,2025-04-29T23:14:04.894927
4800,train,Rotation_Loss,0.827507734298706,2025-04-29T23:14:04.894927
4900,train,Point_l2_Loss,0.00015216669999063015,2025-04-29T23:15:11.698513
4900,train,Transformation_Loss,8.187925413949415e-05,2025-04-29T23:15:11.698513
4900,train,Rotation_Loss,0.1705445498228073,2025-04-29T23:15:11.698513
5000,train,Point_l2_Loss,0.00013197438966017216,2025-04-29T23:16:19.085265
5000,train,Transformation_Loss,0.00012040331785101444,2025-04-29T23:16:19.085265
5000,train,Rotation_Loss,0.3141355514526367,2025-04-29T23:16:19.085265
5000,val,Point_l2_Loss,0.00035278025461593643,2025-04-29T23:16:20.083660
5000,val,Transformation_Loss,0.0004193211439996958,2025-04-29T23:16:20.083660
5000,val,Rotation_Loss,0.46081267297267914,2025-04-29T23:16:20.083660
5100,train,Point_l2_Loss,0.0001626800949452445,2025-04-29T23:17:30.243437
5100,train,Transformation_Loss,5.397757558966987e-05,2025-04-29T23:17:30.243437
5100,train,Rotation_Loss,0.2158462554216385,2025-04-29T23:17:30.243437
5200,train,Point_l2_Loss,0.00026513199554756284,2025-04-29T23:18:37.516735
5200,train,Transformation_Loss,0.00014866722631268203,2025-04-29T23:18:37.516735
5200,train,Rotation_Loss,0.23253987729549408,2025-04-29T23:18:37.516735
5300,train,Point_l2_Loss,0.00031670351745560765,2025-04-29T23:19:43.523801
5300,train,Transformation_Loss,0.0006045717163942754,2025-04-29T23:19:43.523801
5300,train,Rotation_Loss,0.9063270688056946,2025-04-29T23:19:43.523801
5400,train,Point_l2_Loss,0.0002229147794423625,2025-04-29T23:20:47.359761
5400,train,Transformation_Loss,0.00015891996736172587,2025-04-29T23:20:47.359761
5400,train,Rotation_Loss,0.6169079542160034,2025-04-29T23:20:47.359761
5500,train,Point_l2_Loss,0.00033642607741057873,2025-04-29T23:21:52.637449
5500,train,Transformation_Loss,0.0005193731631152332,2025-04-29T23:21:52.637449
5500,train,Rotation_Loss,0.7633203268051147,2025-04-29T23:21:52.637449
5500,val,Point_l2_Loss,0.00018140978281735442,2025-04-29T23:21:53.687701
5500,val,Transformation_Loss,0.00015129428247746547,2025-04-29T23:21:53.687701
5500,val,Rotation_Loss,0.31613659709692,2025-04-29T23:21:53.687701
5600,train,Point_l2_Loss,0.0005101260030642152,2025-04-29T23:23:06.221244
5600,train,Transformation_Loss,0.0008398648351430893,2025-04-29T23:23:06.221244
5600,train,Rotation_Loss,1.2356561422348022,2025-04-29T23:23:06.221244
5700,train,Point_l2_Loss,0.00022442043700721115,2025-04-29T23:24:10.605627
5700,train,Transformation_Loss,0.0003647617995738983,2025-04-29T23:24:10.605627
5700,train,Rotation_Loss,0.4810177683830261,2025-04-29T23:24:10.605627
5800,train,Point_l2_Loss,0.0002482206909917295,2025-04-29T23:25:18.697666
5800,train,Transformation_Loss,0.0002909598406404257,2025-04-29T23:25:18.697666
5800,train,Rotation_Loss,0.5002972483634949,2025-04-29T23:25:18.697666
5900,train,Point_l2_Loss,0.00014218955766409636,2025-04-29T23:26:23.502782
5900,train,Transformation_Loss,7.465561793651432e-05,2025-04-29T23:26:23.502782
5900,train,Rotation_Loss,0.1956453174352646,2025-04-29T23:26:23.502782
6000,train,Point_l2_Loss,0.00021526844648178667,2025-04-29T23:27:28.184094
6000,train,Transformation_Loss,9.84113066806458e-05,2025-04-29T23:27:28.184094
6000,train,Rotation_Loss,0.2341262549161911,2025-04-29T23:27:28.184094
6000,val,Point_l2_Loss,0.0002676800337212626,2025-04-29T23:27:29.655757
6000,val,Transformation_Loss,0.00024167186493286862,2025-04-29T23:27:29.655757
6000,val,Rotation_Loss,0.3177932634949684,2025-04-29T23:27:29.655757
6100,train,Point_l2_Loss,0.00016864259669091552,2025-04-29T23:28:40.257315
6100,train,Transformation_Loss,8.524197619408369e-05,2025-04-29T23:28:40.257315
6100,train,Rotation_Loss,0.17119836807250977,2025-04-29T23:28:40.257315
6200,train,Point_l2_Loss,0.0002162587334169075,2025-04-29T23:29:44.328049
6200,train,Transformation_Loss,0.0004289710777811706,2025-04-29T23:29:44.328049
6200,train,Rotation_Loss,0.3785264790058136,2025-04-29T23:29:44.328049
6300,train,Point_l2_Loss,0.00014990003546699882,2025-04-29T23:30:51.986266
6300,train,Transformation_Loss,8.069718023762107e-05,2025-04-29T23:30:51.986266
6300,train,Rotation_Loss,0.15297247469425201,2025-04-29T23:30:51.986266
6400,train,Point_l2_Loss,0.00016405605128966272,2025-04-29T23:31:56.811327
6400,train,Transformation_Loss,0.00010773312533274293,2025-04-29T23:31:56.811327
6400,train,Rotation_Loss,0.31224679946899414,2025-04-29T23:31:56.811327
6500,train,Point_l2_Loss,0.00018474161333870143,2025-04-29T23:33:05.392395
6500,train,Transformation_Loss,8.828580030240119e-05,2025-04-29T23:33:05.392395
6500,train,Rotation_Loss,0.18258100748062134,2025-04-29T23:33:05.392395
6500,val,Point_l2_Loss,0.0003038899900275283,2025-04-29T23:33:06.581165
6500,val,Transformation_Loss,0.0003117660126008559,2025-04-29T23:33:06.581165
6500,val,Rotation_Loss,0.36376273781061175,2025-04-29T23:33:06.581165
6600,train,Point_l2_Loss,0.00015802733832970262,2025-04-29T23:34:13.861745
6600,train,Transformation_Loss,9.580060577718541e-05,2025-04-29T23:34:13.861745
6600,train,Rotation_Loss,0.1423456072807312,2025-04-29T23:34:13.861745
6700,train,Point_l2_Loss,0.00010677665704861283,2025-04-29T23:35:20.232146
6700,train,Transformation_Loss,4.698510383605026e-05,2025-04-29T23:35:20.232146
6700,train,Rotation_Loss,0.11264713853597641,2025-04-29T23:35:20.232146
6800,train,Point_l2_Loss,0.00017063335690181702,2025-04-29T23:36:26.358594
6800,train,Transformation_Loss,0.00059653096832335,2025-04-29T23:36:26.358594
6800,train,Rotation_Loss,0.46285179257392883,2025-04-29T23:36:26.358594
6900,train,Point_l2_Loss,0.00012156447337474674,2025-04-29T23:37:30.419401
6900,train,Transformation_Loss,5.689142199116759e-05,2025-04-29T23:37:30.419401
6900,train,Rotation_Loss,0.16774122416973114,2025-04-29T23:37:30.419401
7000,train,Point_l2_Loss,0.0001288712228415534,2025-04-29T23:38:36.761812
7000,train,Transformation_Loss,0.0001283828605664894,2025-04-29T23:38:36.761812
7000,train,Rotation_Loss,0.2858639657497406,2025-04-29T23:38:36.761812
7000,val,Point_l2_Loss,0.00014026172138983383,2025-04-29T23:38:37.897711
7000,val,Transformation_Loss,0.0002522442835470429,2025-04-29T23:38:37.897711
7000,val,Rotation_Loss,0.3173876039683819,2025-04-29T23:38:37.897711
7100,train,Point_l2_Loss,0.00014298457244876772,2025-04-29T23:39:49.458951
7100,train,Transformation_Loss,7.865615771152079e-05,2025-04-29T23:39:49.458951
7100,train,Rotation_Loss,0.2979910373687744,2025-04-29T23:39:49.458951
7200,train,Point_l2_Loss,0.00010673630458768457,2025-04-29T23:40:53.803762
7200,train,Transformation_Loss,5.051030166214332e-05,2025-04-29T23:40:53.803762
7200,train,Rotation_Loss,0.1484159380197525,2025-04-29T23:40:53.803762
7300,train,Point_l2_Loss,0.00014958405517973006,2025-04-29T23:41:59.053367
7300,train,Transformation_Loss,0.0005680896574631333,2025-04-29T23:41:59.053367
7300,train,Rotation_Loss,0.5313717126846313,2025-04-29T23:41:59.053367
7400,train,Point_l2_Loss,5.046967271482572e-05,2025-04-29T23:43:08.307096
7400,train,Transformation_Loss,2.038990169239696e-05,2025-04-29T23:43:08.307096
7400,train,Rotation_Loss,0.08504661917686462,2025-04-29T23:43:08.307096
